surah_number,ayah_number,page_number,x,y,width,height,polygon
78,27,582,10.09771986970684,72.04202832343536,8.143322475570033,4.568296025582458,"[{""x"": 10.097719869706841, ""y"": 72.04202832343536, ""width"": 8.143322475570033, ""height"": 4.568296025582458}, {""x"": 57.817589576547235, ""y"": 76.79305619004111, ""width"": 32.08469055374593, ""height"": 4.339881224303334}]"
78,28,582,22.149837133550488,76.47327546825035,32.410423452768725,4.6139789858382825,"[{""x"": 22.149837133550488, ""y"": 76.47327546825035, ""width"": 32.410423452768725, ""height"": 4.6139789858382825}]"
78,29,582,9.93485342019544,76.51895842850617,9.120521172638435,4.29419826404751,"[{""x"": 9.93485342019544, ""y"": 76.51895842850617, ""width"": 9.120521172638437, ""height"": 4.29419826404751}, {""x"": 58.22475570032574, ""y"": 81.31566925536775, ""width"": 31.433224755700323, ""height"": 4.568296025582458}]"
78,30,582,13.762214983713356,81.17862037460027,41.042345276872965,5.207857469164002,"[{""x"": 13.762214983713356, ""y"": 81.17862037460027, ""width"": 41.042345276872965, ""height"": 5.207857469164002}]"
78,31,583,67.99674267100977,13.887619917770673,22.068403908794785,4.339881224303334,"[{""x"": 67.99674267100977, ""y"": 13.887619917770671, ""width"": 22.068403908794785, ""height"": 4.339881224303334}]"
78,32,583,46.09120521172638,13.659205116491547,18.648208469055376,4.522613065326634,"[{""x"": 46.09120521172638, ""y"": 13.659205116491549, ""width"": 18.648208469055376, ""height"": 4.522613065326634}]"
78,33,583,23.94136807817589,13.659205116491547,19.38110749185668,4.476930105070808,"[{""x"": 23.941368078175895, ""y"": 13.659205116491549, ""width"": 19.381107491856678, ""height"": 4.476930105070808}]"
78,34,583,10.749185667752444,13.5678391959799,10.26058631921824,4.38556418455916,"[{""x"": 10.749185667752444, ""y"": 13.5678391959799, ""width"": 10.260586319218241, ""height"": 4.3855641845591595}, {""x"": 81.75895765472313, ""y"": 18.912745545911374, ""width"": 8.061889250814332, ""height"": 3.654636820465966}]"
78,35,583,39.98371335504886,18.45591594335313,38.925081433224754,4.705344906349931,"[{""x"": 39.98371335504886, ""y"": 18.45591594335313, ""width"": 38.925081433224754, ""height"": 4.705344906349931}]"
78,36,583,10.01628664495114,18.638647784376428,26.62866449511401,4.568296025582458,"[{""x"": 10.01628664495114, ""y"": 18.638647784376428, ""width"": 26.62866449511401, ""height"": 4.568296025582458}, {""x"": 80.37459283387622, ""y"": 23.069894929191413, ""width"": 9.446254071661238, ""height"": 4.3855641845591595}]"
78,37,583,10.17915309446254,23.02421196893559,67.10097719869707,4.705344906349931,"[{""x"": 10.17915309446254, ""y"": 23.02421196893559, ""width"": 67.10097719869707, ""height"": 4.705344906349931}, {""x"": 73.45276872964169, ""y"": 27.86660575605299, ""width"": 16.368078175895764, ""height"": 4.29419826404751}]"
78,38,583,10.01628664495114,27.72955687528552,59.77198697068404,5.253540429419826,"[{""x"": 10.01628664495114, ""y"": 27.729556875285517, ""width"": 59.77198697068404, ""height"": 5.253540429419826}, {""x"": 44.299674267100976, ""y"": 32.61763362265875, ""width"": 45.68403908794788, ""height"": 4.705344906349931}]"
78,39,583,10.01628664495114,32.343535861123804,30.537459283387623,5.070808588396528,"[{""x"": 10.01628664495114, ""y"": 32.343535861123804, ""width"": 30.537459283387626, ""height"": 5.070808588396528}, {""x"": 57.57328990228013, ""y"": 37.32297852900868, ""width"": 32.24755700325733, ""height"": 4.751027866605756}]"
78,40,583,10.342019543973942,37.3686614892645,43.97394136807817,5.070808588396528,"[{""x"": 10.342019543973942, ""y"": 37.368661489264504, ""width"": 43.97394136807817, ""height"": 5.070808588396528}, {""x"": 14.169381107491857, ""y"": 42.16537231612609, ""width"": 75.4071661237785, ""height"": 4.705344906349931}]"
79,1,583,69.38110749185668,57.971676564641385,20.27687296416938,4.202832343535861,"[{""x"": 69.38110749185668, ""y"": 57.971676564641385, ""width"": 20.27687296416938, ""height"": 4.202832343535861}]"
79,2,583,43.24104234527688,58.017359524897216,23.2084690553746,3.9744175422567385,"[{""x"": 43.241042345276874, ""y"": 58.017359524897216, ""width"": 23.208469055374593, ""height"": 3.9744175422567385}]"
79,3,583,13.925081433224756,58.017359524897216,26.30293159609121,4.111466423024212,"[{""x"": 13.925081433224756, ""y"": 58.017359524897216, ""width"": 26.302931596091206, ""height"": 4.111466423024212}]"
79,4,583,67.58957654723126,62.58565555047967,22.231270358306187,4.202832343535861,"[{""x"": 67.58957654723126, ""y"": 62.58565555047967, ""width"": 22.231270358306187, ""height"": 4.202832343535861}]"
79,5,583,43.81107491856677,62.265874828688894,20.602605863192185,4.476930105070808,"[{""x"": 43.811074918566774, ""y"": 62.265874828688894, ""width"": 20.602605863192185, ""height"": 4.476930105070808}]"
79,6,583,14.332247557003258,62.49428962996802,26.62866449511401,4.476930105070808,"[{""x"": 14.332247557003258, ""y"": 62.49428962996802, ""width"": 26.62866449511401, ""height"": 4.476930105070808}]"
79,7,583,69.46254071661238,66.87985381452718,20.52117263843648,4.659661946094107,"[{""x"": 69.46254071661238, ""y"": 66.87985381452718, ""width"": 20.521172638436482, ""height"": 4.659661946094107}]"
79,8,583,40.390879478827365,67.24531749657378,25.651465798045603,4.38556418455916,"[{""x"": 40.390879478827365, ""y"": 67.24531749657378, ""width"": 25.651465798045603, ""height"": 4.3855641845591595}]"
79,9,583,14.41368078175896,67.01690269529466,22.475570032573287,4.522613065326634,"[{""x"": 14.41368078175896, ""y"": 67.01690269529466, ""width"": 22.475570032573287, ""height"": 4.522613065326634}]"
79,10,583,49.8371335504886,71.7679305619004,40.06514657980456,4.568296025582458,"[{""x"": 49.8371335504886, ""y"": 71.7679305619004, ""width"": 40.06514657980456, ""height"": 4.568296025582458}]"
79,11,583,19.62540716612378,71.7679305619004,26.791530944625407,4.38556418455916,"[{""x"": 19.62540716612378, ""y"": 71.7679305619004, ""width"": 26.791530944625407, ""height"": 4.3855641845591595}]"
79,12,583,9.93485342019544,71.85929648241206,6.921824104234528,4.38556418455916,"[{""x"": 9.93485342019544, ""y"": 71.85929648241206, ""width"": 6.921824104234528, ""height"": 4.3855641845591595}, {""x"": 65.79804560260585, ""y"": 76.70169026952946, ""width"": 24.104234527687296, ""height"": 4.3855641845591595}]"
79,13,583,37.54071661237785,76.74737322978528,25.0,4.29419826404751,"[{""x"": 37.54071661237785, ""y"": 76.74737322978528, ""width"": 25.0, ""height"": 4.29419826404751}]"
79,14,583,13.762214983713356,76.93010507080858,20.35830618892508,4.431247144814984,"[{""x"": 13.762214983713356, ""y"": 76.93010507080858, ""width"": 20.35830618892508, ""height"": 4.431247144814984}]"
79,15,583,58.79478827361564,81.45271813613523,31.107491856677527,4.339881224303334,"[{""x"": 58.79478827361564, ""y"": 81.45271813613523, ""width"": 31.107491856677527, ""height"": 4.339881224303334}]"
79,16,583,14.41368078175896,81.26998629511192,40.96091205211727,4.659661946094107,"[{""x"": 14.41368078175896, ""y"": 81.26998629511192, ""width"": 40.960912052117266, ""height"": 4.659661946094107}]"
79,17,584,53.74592833876222,13.841936957514848,36.31921824104234,4.568296025582458,"[{""x"": 53.74592833876222, ""y"": 13.841936957514847, ""width"": 36.31921824104234, ""height"": 4.568296025582458}]"
79,18,584,14.65798045602606,13.5678391959799,35.586319218241044,4.705344906349931,"[{""x"": 14.65798045602606, ""y"": 13.5678391959799, ""width"": 35.586319218241044, ""height"": 4.705344906349931}]"
79,19,584,49.185667752443,18.592964824120603,40.55374592833876,4.6139789858382825,"[{""x"": 49.185667752442995, ""y"": 18.592964824120603, ""width"": 40.55374592833876, ""height"": 4.6139789858382825}]"
79,20,584,14.41368078175896,18.501598903608954,30.863192182410423,4.38556418455916,"[{""x"": 14.41368078175896, ""y"": 18.501598903608954, ""width"": 30.863192182410426, ""height"": 4.3855641845591595}]"
79,21,584,66.44951140065146,23.43535861123801,23.37133550488599,4.38556418455916,"[{""x"": 66.44951140065146, ""y"": 23.43535861123801, ""width"": 23.37133550488599, ""height"": 4.3855641845591595}]"
79,22,584,43.72964169381108,23.48104157149384,19.38110749185668,4.568296025582458,"[{""x"": 43.729641693811075, ""y"": 23.481041571493833, ""width"": 19.381107491856678, ""height"": 4.568296025582458}]"
79,23,584,21.416938110749182,23.618090452261303,18.89250814332248,4.0201005025125625,"[{""x"": 21.416938110749186, ""y"": 23.618090452261306, ""width"": 18.892508143322477, ""height"": 4.0201005025125625}]"
79,24,584,10.09771986970684,23.75513933302878,7.654723127035831,3.746002740977615,"[{""x"": 10.097719869706841, ""y"": 23.75513933302878, ""width"": 7.654723127035831, ""height"": 3.746002740977615}, {""x"": 65.63517915309446, ""y"": 28.049337597076292, ""width"": 24.429967426710096, ""height"": 4.9794426678848795}]"
