surah_number,ayah_number,page_number,x,y,width,height,polygon
15,50,264,8.845829823083404,77.06715395157606,22.32518955349621,4.751027866605756,"[{""x"": 8.845829823083404, ""y"": 77.06715395157606, ""width"": 22.32518955349621, ""height"": 4.751027866605756}, {""x"": 59.730412805391744, ""y"": 81.81818181818183, ""width"": 31.676495366470093, ""height"": 4.88807674737323}]"
15,51,264,13.647851727042964,82.22932846048424,41.196293176074136,4.522613065326634,"[{""x"": 13.647851727042964, ""y"": 82.22932846048424, ""width"": 41.196293176074136, ""height"": 4.522613065326634}]"
15,52,265,22.072451558550966,13.15669255367748,69.2502106149958,5.070808588396528,"[{""x"": 22.072451558550966, ""y"": 13.156692553677479, ""width"": 69.2502106149958, ""height"": 5.070808588396528}]"
15,53,265,8.171861836562764,13.293741434444954,9.014321819713563,4.6139789858382825,"[{""x"": 8.171861836562764, ""y"": 13.293741434444954, ""width"": 9.014321819713563, ""height"": 4.6139789858382825}, {""x"": 43.470935130581296, ""y"": 18.273184102329832, ""width"": 47.6832350463353, ""height"": 4.933759707629054}]"
15,54,265,8.340353833192923,18.181818181818183,30.58129738837405,4.79671082686158,"[{""x"": 8.340353833192923, ""y"": 18.181818181818183, ""width"": 30.58129738837405, ""height"": 4.79671082686158}, {""x"": 46.082561078348775, ""y"": 23.161260849703062, ""width"": 45.492839090143214, ""height"": 4.842393787117405}]"
15,55,265,8.508845829823084,23.02421196893559,32.01347935973041,4.97944266788488,"[{""x"": 8.508845829823084, ""y"": 23.02421196893559, ""width"": 32.01347935973041, ""height"": 4.9794426678848795}, {""x"": 52.316764953664695, ""y"": 28.049337597076292, ""width"": 39.090143218197134, ""height"": 4.79671082686158}]"
15,56,265,8.171861836562764,28.23206943809959,38.66891322662174,4.6139789858382825,"[{""x"": 8.171861836562764, ""y"": 28.23206943809959, ""width"": 38.66891322662174, ""height"": 4.6139789858382825}, {""x"": 62.93176074136478, ""y"": 32.43490178163545, ""width"": 28.55939342881213, ""height"": 5.253540429419826}]"
15,57,265,13.984835720303284,32.7089995431704,44.3133951137321,5.025125628140704,"[{""x"": 13.984835720303284, ""y"": 32.7089995431704, ""width"": 44.3133951137321, ""height"": 5.025125628140704}]"
15,58,265,33.95113732097725,37.41434444952033,57.3715248525695,5.253540429419826,"[{""x"": 33.95113732097725, ""y"": 37.41434444952033, ""width"": 57.3715248525695, ""height"": 5.253540429419826}]"
15,59,265,8.508845829823084,37.46002740977615,19.29233361415333,5.116491548652353,"[{""x"": 8.508845829823084, ""y"": 37.46002740977615, ""width"": 19.29233361415333, ""height"": 5.116491548652353}, {""x"": 54.001684919966294, ""y"": 42.439470077661035, ""width"": 37.32097725358046, ""height"": 5.3905893101873}]"
15,60,265,8.340353833192923,42.53083599817269,40.69081718618366,5.025125628140704,"[{""x"": 8.340353833192923, ""y"": 42.530835998172684, ""width"": 40.69081718618366, ""height"": 5.025125628140704}, {""x"": 75.65290648694187, ""y"": 47.69301050708086, ""width"": 15.922493681550126, ""height"": 4.568296025582458}]"
15,61,265,20.30328559393429,47.32754682503426,49.7893850042123,5.207857469164002,"[{""x"": 20.30328559393429, ""y"": 47.32754682503426, ""width"": 49.7893850042123, ""height"": 5.207857469164002}]"
15,62,265,8.424599831508003,47.87574234810416,6.739679865206402,3.9287345820009136,"[{""x"": 8.424599831508003, ""y"": 47.875742348104154, ""width"": 6.739679865206402, ""height"": 3.9287345820009136}, {""x"": 58.972198820556024, ""y"": 52.398355413430785, ""width"": 32.60320134793597, ""height"": 4.933759707629054}]"
15,63,265,8.256107834877843,52.48972133394244,46.25105307497893,4.88807674737323,"[{""x"": 8.256107834877843, ""y"": 52.48972133394244, ""width"": 46.251053074978934, ""height"": 4.88807674737323}, {""x"": 75.31592249368155, ""y"": 57.69757880310644, ""width"": 16.259477674810448, ""height"": 4.202832343535861}]"
15,64,265,24.93681550126369,57.19506624029237,45.24010109519798,5.116491548652353,"[{""x"": 24.93681550126369, ""y"": 57.19506624029237, ""width"": 45.24010109519798, ""height"": 5.116491548652353}]"
15,65,265,8.340353833192923,57.33211512105984,11.288963774220724,4.842393787117405,"[{""x"": 8.508845829823084, ""y"": 62.12882594792143, ""width"": 82.89806234203876, ""height"": 5.344906349931476}, {""x"": 8.340353833192923, ""y"": 57.33211512105984, ""width"": 11.288963774220724, ""height"": 4.842393787117405}, {""x"": 53.074978938500415, ""y"": 67.1082686158063, ""width"": 38.331929233361414, ""height"": 4.88807674737323}]"
15,66,265,8.340353833192923,66.925536774783,39.59561920808762,5.070808588396528,"[{""x"": 8.340353833192923, ""y"": 66.925536774783, ""width"": 39.59561920808762, ""height"": 5.070808588396528}, {""x"": 41.786015164279696, ""y"": 72.22476016445866, ""width"": 49.95787700084246, ""height"": 4.933759707629054}]"
15,67,265,8.340353833192923,72.08771128369118,27.71693344566133,4.705344906349931,"[{""x"": 8.340353833192923, ""y"": 72.08771128369118, ""width"": 27.71693344566133, ""height"": 4.705344906349931}, {""x"": 69.41870261162595, ""y"": 77.47830059387849, ""width"": 22.15669755686605, ""height"": 4.157149383280037}]"
15,68,265,13.647851727042964,77.06715395157606,51.13732097725357,4.6139789858382825,"[{""x"": 13.647851727042964, ""y"": 77.06715395157606, ""width"": 51.13732097725357, ""height"": 4.6139789858382825}]"
15,69,265,57.54001684919966,81.772498857926,33.95113732097725,4.88807674737323,"[{""x"": 57.54001684919966, ""y"": 81.772498857926, ""width"": 33.95113732097725, ""height"": 4.88807674737323}]"
15,70,265,14.153327716933443,81.772498857926,39.34288121314238,4.88807674737323,"[{""x"": 14.153327716933445, ""y"": 81.772498857926, ""width"": 39.34288121314238, ""height"": 4.88807674737323}]"
15,71,266,48.86267902274642,13.15669255367748,42.45998315080033,4.88807674737323,"[{""x"": 48.86267902274642, ""y"": 13.156692553677479, ""width"": 42.45998315080033, ""height"": 4.88807674737323}]"
15,72,266,8.677337826453243,13.15669255367748,36.14153327716934,5.025125628140704,"[{""x"": 8.677337826453243, ""y"": 13.156692553677479, ""width"": 36.14153327716934, ""height"": 5.025125628140704}, {""x"": 77.6748104465038, ""y"": 18.36455002284148, ""width"": 13.732097725358045, ""height"": 4.202832343535861}]"
15,73,266,33.95113732097725,18.181818181818183,39.2586352148273,4.842393787117405,"[{""x"": 33.95113732097725, ""y"": 18.181818181818183, ""width"": 39.2586352148273, ""height"": 4.842393787117405}]"
15,74,266,8.677337826453243,18.410232983097305,20.893007582139848,4.38556418455916,"[{""x"": 8.677337826453243, ""y"": 18.410232983097305, ""width"": 20.893007582139848, ""height"": 4.3855641845591595}, {""x"": 29.486099410278012, ""y"": 22.887163088168112, ""width"": 61.668070766638586, ""height"": 5.070808588396528}]"
15,75,266,8.845829823083404,23.29830973047053,16.512215669755687,4.522613065326634,"[{""x"": 8.845829823083404, ""y"": 23.298309730470535, ""width"": 16.512215669755687, ""height"": 4.522613065326634}, {""x"": 63.942712721145746, ""y"": 28.095020557332116, ""width"": 27.04296545914069, ""height"": 4.659661946094107}]"
15,76,266,29.31760741364785,28.04933759707629,30.49705139005897,4.933759707629054,"[{""x"": 29.31760741364785, ""y"": 28.049337597076292, ""width"": 30.49705139005897, ""height"": 4.933759707629054}]"
