mushaf_key,surah_number,ayah_number,page_number,x,y,width,height,polygon
hafs,2,26,5,8.644067797,26.39462809917356,8.983050847457626,4.390495867768595,"[{""x"": 8.728813559322033, ""y"": 47.46900826446281, ""width"": 82.79661016949153, ""height"": 5.8884297520661155}, {""x"": 8.728813559322033, ""y"": 41.99380165289256, ""width"": 82.45762711864407, ""height"": 5.681818181818182}, {""x"": 8.898305084745763, ""y"": 31.043388429752067, ""width"": 82.20338983050848, ""height"": 5.8884297520661155}, {""x"": 8.728813559322033, ""y"": 36.67355371900827, ""width"": 82.54237288135593, ""height"": 5.733471074380166}, {""x"": 8.64406779661017, ""y"": 26.394628099173556, ""width"": 8.983050847457626, ""height"": 4.390495867768595}, {""x"": 66.01694915254237, ""y"": 53.357438016528924, ""width"": 25.08474576271186, ""height"": 5.4235537190082646}]"
hafs,2,27,5,8.305084745762711,53.30578512396694,52.28813559322034,5.4235537190082646,"[{""x"": 8.389830508474576, ""y"": 58.93595041322314, ""width"": 82.79661016949153, ""height"": 5.630165289256198}, {""x"": 8.305084745762711, ""y"": 53.30578512396694, ""width"": 52.28813559322034, ""height"": 5.4235537190082646}, {""x"": 31.35593220338983, ""y"": 64.30785123966942, ""width"": 60.0, ""height"": 5.578512396694215}]"
hafs,2,28,5,8.474576271,64.87603305785123,17.033898305084747,4.545454545454546,"[{""x"": 7.966101694915253, ""y"": 69.83471074380165, ""width"": 83.13559322033899, ""height"": 5.475206611570248}, {""x"": 8.47457627118644, ""y"": 64.87603305785123, ""width"": 17.033898305084747, ""height"": 4.545454545454546}, {""x"": 35.932203389830505, ""y"": 75.25826446280992, ""width"": 55.42372881355932, ""height"": 5.991735537190083}]"
hafs,2,29,5,8.220338983050848,75.36157024793388,22.966101694915253,5.526859504132232,"[{""x"": 7.966101694915253, ""y"": 80.88842975206612, ""width"": 83.13559322033899, ""height"": 5.630165289256198}, {""x"": 8.220338983050848, ""y"": 75.36157024793388, ""width"": 22.966101694915253, ""height"": 5.526859504132232}, {""x"": 11.949152542372882, ""y"": 86.36363636363636, ""width"": 79.49152542372882, ""height"": 5.8884297520661155}]"
hafs,2,30,6,7.921635434412266,8.964451313755797,84.15672913117547,5.873261205564142,"[{""x"": 7.921635434412266, ""y"": 8.964451313755797, ""width"": 84.15672913117547, ""height"": 5.873261205564142}, {""x"": 7.410562180579216, ""y"": 14.734672849046884, ""width"": 84.8381601362862, ""height"": 5.306543019062339}, {""x"": 21.039182282793867, ""y"": 19.989696032972695, ""width"": 71.46507666098807, ""height"": 5.770221535291087}]"
hafs,2,31,6,7.410562180579216,20.50489438433797,9.114139693356048,4.894384337970119,"[{""x"": 7.7512776831345835, ""y"": 25.656877897990725, ""width"": 84.32708688245314, ""height"": 5.512622359608449}, {""x"": 7.410562180579216, ""y"": 20.50489438433797, ""width"": 9.114139693356048, ""height"": 4.894384337970119}, {""x"": 31.3458262350937, ""y"": 31.169500257599175, ""width"": 60.98807495741057, ""height"": 5.461102524471921}]"
hafs,2,32,6,7.495741056218058,31.272539927872227,18.56899488926746,5.151983513652756,"[{""x"": 7.495741056218058, ""y"": 31.272539927872227, ""width"": 18.56899488926746, ""height"": 5.151983513652756}, {""x"": 26.14991482112436, ""y"": 36.42452344152499, ""width"": 65.92844974446336, ""height"": 5.770221535291087}]"
hafs,2,33,6,7.580919932,37.30036063884595,13.373083475298126,5.048943843379701,"[{""x"": 8.262350936967632, ""y"": 41.93714580113343, ""width"": 83.8160136286201, ""height"": 6.0278207109737245}, {""x"": 8.006814310051109, ""y"": 47.552807831014945, ""width"": 84.41226575809199, ""height"": 5.7187017001545595}, {""x"": 7.5809199318569, ""y"": 37.30036063884595, ""width"": 13.373083475298126, ""height"": 5.048943843379701}, {""x"": 60.73253833049404, ""y"": 53.63214837712519, ""width"": 31.3458262350937, ""height"": 5.1004636785162285}]"
hafs,2,34,6,7.921635434412266,53.37454920144256,47.95570698,5.306543019062339,"[{""x"": 7.921635434412266, ""y"": 53.374549201442555, ""width"": 47.9557069846678, ""height"": 5.306543019062339}, {""x"": 19.165247018739354, ""y"": 58.62957238536837, ""width"": 72.91311754684838, ""height"": 5.92478104070067}]"
hafs,2,35,6,7.666098807495741,59.35085007727975,7.410562180579216,4.482225656877898,"[{""x"": 7.836456558773425, ""y"": 64.39979392065945, ""width"": 84.15672913117547, ""height"": 5.4095826893353935}, {""x"": 7.666098807495741, ""y"": 59.35085007727975, ""width"": 7.410562180579216, ""height"": 4.482225656877898}, {""x"": 22.23168654173765, ""y"": 69.7063369397218, ""width"": 69.84667802385009, ""height"": 5.461102524471921}]"
hafs,2,36,6,7.410562180579216,69.50025759917568,10.562180579216356,5.615662029881505,"[{""x"": 7.921635434412266, ""y"": 75.21895929933025, ""width"": 83.98637137989779, ""height"": 5.7187017001545595}, {""x"": 7.410562180579216, ""y"": 69.50025759917568, ""width"": 10.562180579216355, ""height"": 5.615662029881505}, {""x"": 21.29471890971039, ""y"": 80.68006182380216, ""width"": 71.2947189097104, ""height"": 6.0278207109737245}]"
hafs,2,37,6,7.495741056218058,81.24678001030397,8.688245315,4.945904173106646,"[{""x"": 7.495741056218058, ""y"": 81.24678001030397, ""width"": 8.68824531516184, ""height"": 4.945904173106646}, {""x"": 12.350936967632027, ""y"": 86.5533230293663, ""width"": 79.81260647359456, ""height"": 5.564142194744977}]"
hafs,2,38,7,7.966101694915253,8.758371973209686,83.81355932203391,6.182380216383308,"[{""x"": 7.966101694915253, ""y"": 8.758371973209686, ""width"": 83.81355932203391, ""height"": 6.182380216383308}, {""x"": 32.79661016949152, ""y"": 14.631633178773829, ""width"": 58.8135593220339, ""height"": 5.564142194744977}]"
hafs,2,39,7,7.457627118644068,14.374034003091191,19.91525423728813,5.564142194744977,"[{""x"": 7.457627118644068, ""y"": 14.374034003091191, ""width"": 19.915254237288135, ""height"": 5.564142194744977}, {""x"": 13.050847457627118, ""y"": 19.83513652756311, ""width"": 78.30508474576271, ""height"": 5.821741370427615}]"
hafs,2,40,7,7.796610169491526,25.39927872230809,83.98305084745763,6.079340546110252,"[{""x"": 7.796610169491526, ""y"": 25.39927872230809, ""width"": 83.98305084745763, ""height"": 6.079340546110252}, {""x"": 48.644067796610166, ""y"": 31.169500257599175, ""width"": 43.389830508474574, ""height"": 5.770221535291087}]"
hafs,2,41,7,7.966101694915253,31.16950025759917,36.10169491525424,5.770221535291087,"[{""x"": 7.88135593220339, ""y"": 36.6306027820711, ""width"": 83.64406779661017, ""height"": 5.873261205564142}, {""x"": 7.966101694915253, ""y"": 31.169500257599175, ""width"": 36.10169491525424, ""height"": 5.770221535291087}, {""x"": 55.932203389830505, ""y"": 42.555383822771766, ""width"": 36.016949152542374, ""height"": 5.461102524471921}]"
hafs,2,42,7,7.796610169491526,42.400824317362186,43.389830508474574,5.667181865018032,"[{""x"": 7.796610169491526, ""y"": 42.400824317362186, ""width"": 43.389830508474574, ""height"": 5.667181865018032}, {""x"": 61.86440677966102, ""y"": 47.913446676970636, ""width"": 30.0, ""height"": 5.358062854198867}]"
hafs,2,43,7,8.135593220338983,48.068006182380216,48.30508474576271,5.358062854198867,"[{""x"": 8.135593220338983, ""y"": 48.068006182380216, ""width"": 48.30508474576271, ""height"": 5.358062854198867}, {""x"": 51.864406779661024, ""y"": 53.47758887171561, ""width"": 39.91525423728813, ""height"": 5.564142194744977}]"
